Ramanadeeswaram Ramanathar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s037.html,,
Tiruppayatrankudi Muktapureeswarar -Payatreeswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s182.html,,
Tiruchenkattankudi Ganapateeswarar -Uttarapathiyar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s137.html,,
Tirumarugal Ratnagireeswarar -Manikkavannar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s227.html,,
Tiruchaattamangai Ayavanteeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s129.html,,
Nagaikkaronam Kayarohaneswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s165.html,,
Sikkal Navaneeteswarar -Venneipperumaan Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s131.html,,
Keevalur Akshayalingeswarar -Kediliyappar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s094.html,,
Tiruttevur Devapureeswarar -Deva Gurunathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s155.html,,
Palliyin Mukkoodal . -Mukkonanatheswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s190.html,,
Achaleswaram Achaleswarar -Araneri Appar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s024.html,,
Tiruvarur Tyagarajar -Veedhi Vitankar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s023.html,,
Arurparavaiumandali . -Toovai Nayanar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s025.html,,
Vilamar Patanjali Manoharar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s258.html,,
Karaveeram Bhramapureeswarar -Alarivananathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s071.html,,
Peruvelur Avimukteswarar -Piriyaada Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s217.html,,
Talaiyalankadu Nartanapureeswarar -Aadal Vallavar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s146.html,,
Tirukkudavaayil Koneswarar -Konanathan Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s098.html,,
Tirucherai Gnana Parameswarar -Senneriappar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s140.html,,
Tirunalurmayaanam Gnanaparameswarar -Palaasa Vanesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s168.html,,
Kaduvaaikaaraiputhur Swarnapureesar -Semponnnathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s066.html,,
Tiruvirumpoolai Aabatsakayar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s039.html,,
Aradaipperumpazhi Paataleswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s009.html,,
Avalivanallur Saakshi Nayakeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s011.html,,
Paridiniyamam Bhaskareswarar -Paridiyappar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s185.html,,
Tiruvenniyur (Koyil venni) . -Vennikkarumbar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s265.html,,
Tiruppoovanur Pushpavaneswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s214.html,,
Paataaleeswaram Sarpapureeswarar -Naganathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s198.html,,
Tirukkalar . -Kalarmulainathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s081.html,,
Tiruchitremam Madhupureeswarar -Pon Vaitha Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s135.html,,
Tiru Usaattaanam Mantrapureeswarar -Usaattaanamudaiya Naayanaar Temple  -,,,
Shivastalam.txt,http://www.templenet.com/Tamilnadu/s044.html,,
Tiruidumbavanam Sargunanatheswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s032.html,,
Kadikkulam Karpaga Naathar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s065.html,,
Tandalaineeneri Sthira Budheeswarar -Neeneri Naathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s143.html,,
Kottur . -Kozhuntheesar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s120.html,,
Vanduturai Bhramarapureeswarar -Vanduturai Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s264.html,,
Tirukkollampudur Vilvavaneswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s114.html,,
Pereyil Jagadeeswarar (Viswanathar) -Sidhi Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s219.html,,
Tirukkollikkadu Agneeswarar -Theevannanathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s115.html,,
Tenkoor Rajatagireeswarar -Vellimalai Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s152.html,,
Tirunellikka Amalakavaneswarar -Nellivananatheswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s175.html,,
Tirunatyattankudi Ratnapureeswarar -Manikkavannar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s166.html,,
Tirukkarayil . -Kannayira Natheswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s090.html,,
Kanraappur Vatsanathar -Naduthariappar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s084.html,,
Tiru Valivalam Hridaya Kamalanathar -Manattunai Nathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s247.html,,
Kaichinam Hrudaya Kamala Nathar -Karachinneswarar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s109.html,,
Tirukkolili Sundareswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s126.html,,
Tiruvaimur . -Vaimurnathar Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s252.html,,
Tiru Agathiyan Palli Agastheeswarar -. Temple  - Shivastalam.txt,http://www.templenet.com/Tamilnadu/s001.html,,
